event id,MT id,time (s),velocity (nm/s),equilibrium density (1/nm),number of Ase1 molecules at tip fitted with gaussian (1),number of Ase1 molecules at tip fitted with exponential (1),lengthscale of exponential decay (nm),condition
1nM_340,,0.0,5.75435122844447,0.0032,4.40195138258891,,168.377249613865,1nM
1nM_340,,2.6,6.40782737824421,0.0032,5.5820277272216,223.4311831418,183.553587555622,1nM
1nM_340,,5.2,4.88853808032174,0.0032,4.45309440013005,183.469530832073,41.3710316820028,1nM
1nM_340,,7.8,8.1810952127274,0.0032,7.29280519807246,177.981803108565,334.981928353515,1nM
1nM_341,,0.0,4.35720644492458,0.0032,3.85175087000198,,113.532739825352,1nM
1nM_341,,2.6,4.06822357752617,0.0032,3.70207361850254,245.559528906528,41.4246927431244,1nM
1nM_341,,5.2,5.76165743641616,0.0032,4.23968713398762,185.811596143365,999.999999627496,1nM
1nM_342,,0.0,,0.0032,,,,1nM
1nM_342,,2.6,4.68153238731554,0.0032,2.13130709627853,,211.199928580985,1nM
1nM_342,,5.2,4.32664366370437,0.0032,3.60813681893908,328.439906894463,249.276941365042,1nM
1nM_342,,7.8,3.47451917862982,0.0032,2.74907156817497,272.490727490895,194.336981533382,1nM
1nM_342,,10.4,3.05508500604229,0.0032,2.98891721982372,256.836567255378,8.88115210494916,1nM
1nM_342,,13.0,7.37763372475114,0.0032,5.31710562412024,255.707005863039,236.354732264344,1nM
1nM_342,,15.6,9.47653575217106,0.0032,5.44052092550976,146.884252943999,999.9999993433,1nM
1nM_341,,0.0,1.5423552420155,0.0032,1.56492711004122,,5.33135220686098,1nM
1nM_341,,2.6,2.28939427777348,0.0032,2.19470096338937,378.547286674366,5.00646277768419,1nM
1nM_341,,5.2,4.03224386194334,0.0032,2.97711268968712,408.513677680814,157.448738768493,1nM
1nM_341,,7.8,3.21151593882643,0.0032,3.01403276769299,358.058177442311,152.222967914799,1nM
1nM_341,,10.4,2.57014466313798,0.0032,2.21271608327783,281.509799998291,61.9323639298158,1nM
1nM_341,,13.0,3.83358384181169,0.0032,3.24900802887071,454.380083072813,32.8097399256444,1nM
1nM_341,,15.6,5.1213562722314,0.0032,3.36863734544589,65.1341755976613,141.662948814812,1nM
1nM_341,,18.2,9.24973644833958,0.0032,6.74237154490607,289.81985140824,117.436508447189,1nM
1nM_341,,20.8,28.8558762942449,0.0032,24.0834767173433,292.147728807941,999.999999958033,1nM
1nM_342,,0.0,7.58923174487663,0.0032,6.26551795910109,,163.298774887394,1nM
1nM_342,,2.6,9.1473883741491,0.0032,6.65365754866271,309.236927371248,138.47671106543,1nM
1nM_342,,5.2,8.32568065678226,0.0032,6.64654032350927,235.418911372387,56.8224012449016,1nM
1nM_342,,7.8,8.03502462773403,0.0032,3.8180315922193,161.617429372262,201.183467851362,1nM
1nM_343,,0.0,3.39154751241778,0.0032,2.68777143278086,,69.9433225827676,1nM
1nM_343,,2.6,6.36305214347238,0.0032,5.75318534626567,269.083713329516,75.5693558501169,1nM
1nM_345,,0.0,4.53989591894452,0.0032,3.73919090217293,,173.684798160492,1nM
1nM_345,,2.6,2.07477201779254,0.0032,1.39488100047306,296.017263072931,84.1248649919761,1nM
1nM_345,,5.2,5.34923249997695,0.0032,5.39443215359059,383.309238268948,5.351610839118,1nM
1nM_345,,7.8,4.62255136760304,0.0032,2.99507321331742,286.660337017466,238.034150380425,1nM
1nM_345,,10.4,8.50223093467586,0.0032,7.41207787063829,264.762365147104,84.9810298470976,1nM
1nM_345,,13.0,10.2968209251105,0.0032,9.95329855115936,201.144472436199,5.29271344356602,1nM
1nM_346,,0.0,3.51142706809046,0.0032,3.43727592800642,,5.30551487589148,1nM
1nM_346,,2.6,2.26074012080712,0.0032,2.13086993628127,345.787221683438,61.1286382963107,1nM
1nM_346,,5.2,3.81858635865859,0.0032,3.53910565257766,336.712728445227,5.21584192673452,1nM
1nM_346,,7.8,6.16074912275255,0.0032,6.29391598419297,204.798359244816,5.39677292088653,1nM
1nM_346,,10.4,9.75164620431001,0.0032,9.83268904327235,203.261839631418,5.3206355160082,1nM
1nM_347,,0.0,2.08972150745348,0.0032,1.59093755426887,,134.312430588336,1nM
1nM_347,,2.6,2.5551599537174,0.0032,2.05928856371516,268.521508586708,89.0719338504561,1nM
1nM_347,,5.2,4.18771420705811,0.0032,3.81853526729474,392.502271462391,5.18257268846944,1nM
1nM_347,,7.8,5.46431134327951,0.0032,5.38262778370365,302.920656766939,11.0483561850247,1nM
1nM_348,,0.0,1.98500603026113,0.0032,1.79713237914883,,4.93276219127919,1nM
1nM_348,,2.6,2.44126261681545,0.0032,2.46080960132144,424.668524098494,5.35279123667193,1nM
1nM_348,,5.2,3.88908086427893,0.0032,3.75536519672001,258.399745988544,54.0822830767974,1nM
1nM_348,,7.8,3.79719340218167,0.0032,3.74008255925941,254.845946922359,5.37673903761093,1nM
6nM_6,1.0,0.0,,0.017322,2.0681,1.0412,86.089,6nM
6nM_6,1.0,2.449,397.06,0.016743,13.389,13.238,5.2945,6nM
6nM_6,1.0,4.899,247.22,0.015861,15.437,13.983,70.067,6nM
6nM_6,1.0,7.348,188.69,0.022607,23.637,22.287,85.35,6nM
6nM_6,1.0,9.813,189.12,0.018744,15.368,15.115,5.0913,6nM
6nM_6,1.0,12.309,122.96,0.017733,29.697,28.232,305.7,6nM
6nM_6,1.0,15.382,150.05,0.017808,31.519,30.606,381.03,6nM
6nM_6,1.0,17.831,162.2,0.028473,42.764,40.27,142.9,6nM
6nM_6,1.0,20.296,99.35,0.022812,33.679,29.659,139.18,6nM
6nM_6,1.0,22.761,109.89,0.031763,42.032,37.136,111.22,6nM
6nM_6,1.0,25.241,56.105,0.041663,47.098,43.794,240.56,6nM
6nM_6,1.0,27.69,135.75,0.046916,51.463,47.256,140.78,6nM
6nM_6,1.0,30.614,108.23,0.043958,32.62,30.029,50.466,6nM
6nM_6,1.0,32.635,172.95,0.050926,42.532,39.439,54.653,6nM
6nM_6,1.0,35.085,110.44,0.065135,69.81,61.561,119.54,6nM
6nM_6,1.0,37.565,103.01,0.066048,64.573,51.62,236.11,6nM
6nM_6,1.0,40.576,166.4,0.072694,70.491,63.202,102.77,6nM
6nM_6,1.0,43.041,112.17,0.089613,77.091,70.617,86.746,6nM
6nM_6,1.0,45.49,54.861,0.082591,51.671,42.962,144.46,6nM
6nM_6,1.0,47.955,80.541,0.083918,53.844,45.795,159.73,6nM
6nM_10,1.0,0.0,,0.018153,3.6081,3.2158,4.9846,6nM
6nM_10,1.0,2.465,,0.01711,,,,6nM
6nM_10,1.0,4.914,193.68,0.026692,17.576,17.255,5.0792,6nM
6nM_10,1.0,7.883,144.78,0.026692,36.87,33.109,62.453,6nM
6nM_10,1.0,9.828,222.46,0.050066,51.47,45.47,75.201,6nM
6nM_10,1.0,12.293,61.852,0.084176,57.114,41.785,379.57,6nM
6nM_10,1.0,14.727,96.103,0.10906,67.625,52.709,223.8,6nM
6nM_17,2.0,0.0,,0.02908,9.8937,6.2271,369.4,6nM
6nM_17,2.0,4.35,96.149,0.032585,26.033,20.523,412.49,6nM
6nM_17,2.0,5.975,456.93,0.036624,31.116,25.851,338.63,6nM
6nM_17,2.0,8.8,198.45,0.048191,28.467,20.737,131.88,6nM
6nM_17,2.0,10.905,235.49,0.066679,51.573,38.418,179.87,6nM
6nM_17,2.0,13.354,114.64,0.11291,81.708,57.419,296.0,6nM
6nM_17,2.0,15.803,167.25,0.099126,73.608,55.382,270.46,6nM
6nM_17,2.0,18.253,120.84,0.080974,54.056,42.022,170.45,6nM
6nM_17,2.0,20.702,172.26,0.077247,75.704,61.042,177.38,6nM
6nM_17,2.0,,,0.10037,,,,6nM
6nM_17,2.0,23.198,137.98,0.0030912,70.377,53.812,179.47,6nM
6nM_17,2.0,29.812,153.72,0.10857,110.83,93.646,211.57,6nM
6nM_17,2.0,32.261,110.83,0.11598,97.962,79.681,246.59,6nM
6nM_17,2.0,34.726,150.29,0.085328,79.649,67.641,138.11,6nM
6nM_17,2.0,37.191,114.03,0.07885,85.677,68.447,183.74,6nM
6nM_17,2.0,39.64,154.07,0.098232,100.95,82.1,185.05,6nM
6nM_17,2.0,42.089,121.74,0.11298,98.586,79.471,194.59,6nM
6nM_17,2.0,44.554,196.95,0.12502,119.25,99.647,248.32,6nM
6nM_23,2.0,0.0,,0.084873,2.8361,2.239,5.1468,6nM
6nM_23,2.0,2.404,234.16,0.011572,4.8544,5.0094,13.712,6nM
6nM_23,2.0,4.884,282.43,0.038444,18.254,12.448,147.19,6nM
6nM_23,2.0,7.349,125.81,0.050502,27.826,19.718,321.48,6nM
6nM_23,2.0,9.814,131.01,0.0497,29.309,21.837,218.25,6nM
6nM_23,2.0,12.809,135.82,0.052142,58.438,46.696,206.1,6nM
6nM_23,2.0,15.29,142.29,0.062999,36.738,32.143,57.692,6nM
6nM_23,2.0,17.739,65.883,0.071035,36.085,26.864,130.65,6nM
6nM_23,2.0,20.219,90.417,0.084873,44.068,32.048,173.92,6nM
6nM_23,2.0,22.668,86.788,0.096533,74.443,57.681,347.14,6nM
6nM_23,2.0,25.149,62.745,0.097058,73.38,57.628,338.01,6nM
6nM_23,2.0,27.598,74.443,0.083462,83.23,71.327,357.84,6nM
6nM_23,2.0,30.92,57.389,0.071305,65.628,53.377,261.2,6nM
6nM_23,2.0,32.496,145.49,0.066001,57.538,44.364,287.26,6nM
6nM_23,2.0,34.946,78.507,0.066214,77.313,59.413,401.84,6nM
6nM_23,2.0,37.925,85.496,0.06806,85.844,72.249,383.15,6nM
6nM_23,2.0,40.421,119.42,0.070772,96.01,82.39,231.91,6nM
6nM_23,2.0,42.886,138.35,0.078118,113.76,97.843,173.47,6nM
6nM_23,2.0,45.335,157.67,0.098292,98.1,81.284,131.57,6nM
6nM_23,2.0,47.784,53.543,0.12449,98.684,75.307,218.66,6nM
6nM_28,3.0,0.0,,0.048141,,,,6nM
6nM_28,3.0,2.449,,0.081519,11.702,10.194,35.124,6nM
6nM_28,3.0,4.883,116.1,0.056772,27.654,17.512,146.32,6nM
6nM_28,3.0,7.347,128.13,0.05585,42.586,38.277,41.68,6nM
6nM_28,3.0,9.812,98.116,0.079472,59.36,43.06,121.63,6nM
6nM_28,3.0,12.261,126.66,0.090055,35.571,33.288,24.129,6nM
6nM_28,3.0,14.726,96.789,0.073891,53.3,37.07,140.8,6nM
6nM_28,3.0,17.659,148.74,0.076573,92.324,54.353,260.34,6nM
6nM_28,3.0,20.108,180.99,0.092087,86.294,64.897,142.95,6nM
6nM_30,3.0,0.0,,0.043763,9.624,6.972,161.12,6nM
6nM_30,3.0,3.027,263.38,0.042163,24.733,19.719,171.84,6nM
6nM_30,3.0,5.507,291.86,0.02514,43.3,37.929,91.663,6nM
6nM_30,3.0,7.972,274.56,0.045756,47.966,43.841,46.881,6nM
6nM_30,3.0,10.437,219.2,0.054164,66.934,61.001,59.431,6nM
6nM_30,3.0,12.917,186.66,0.069065,75.177,63.481,174.16,6nM
6nM_30,3.0,15.398,342.22,0.07605,46.936,46.205,5.3466,6nM
6nM_30,3.0,17.847,195.3,0.069592,55.585,48.4,93.539,6nM
6nM_30,3.0,20.28,236.34,0.049979,78.809,69.742,203.95,6nM
6nM_30,3.0,22.761,306.8,0.055305,85.607,78.43,76.688,6nM
6nM_30,3.0,25.793,122.74,0.049571,72.076,66.889,59.83,6nM
6nM_30,3.0,29.053,,0.08441,,,,6nM
6nM_30,3.0,30.701,205.99,0.064869,71.622,52.592,180.94,6nM
6nM_30,3.0,33.353,44.001,0.064869,78.565,61.548,162.39,6nM
6nM_61,6.0,0.0,,0.032539,,,,6nM
6nM_61,6.0,1.675,,0.089413,,,,6nM
6nM_61,6.0,4.577,,0.10151,41.32,22.724,237.57,6nM
6nM_61,6.0,7.026,177.48,0.079691,25.013,21.545,39.932,6nM
6nM_61,6.0,9.459,128.48,0.10349,26.142,26.012,5.2756,6nM
6nM_61,6.0,11.955,189.82,0.10101,44.485,44.37,5.3377,6nM
6nM_61,6.0,14.405,127.25,0.090639,92.146,68.413,118.93,6nM
6nM_61,6.0,16.854,92.749,0.12797,142.15,97.585,180.09,6nM
6nM_61,6.0,19.303,203.1,0.1207,139.74,95.953,202.39,6nM
6nM_61,6.0,21.737,187.77,0.10052,114.79,93.745,114.21,6nM
6nM_63,6.0,0.0,,0.034822,5.7953,3.6799,102.64,6nM
6nM_63,6.0,2.465,115.56,0.046356,12.965,12.81,5.3296,6nM
6nM_63,6.0,4.914,244.21,0.080098,51.709,45.543,91.126,6nM
6nM_63,6.0,7.379,235.34,0.080429,47.778,35.516,191.21,6nM
6nM_63,6.0,9.828,309.26,0.089188,61.892,49.255,300.66,6nM
6nM_63,6.0,12.278,359.69,0.16829,148.51,124.33,233.88,6nM
6nM_63,6.0,14.727,185.64,0.14289,116.61,95.02,178.3,6nM
6nM_88,10.0,0.0,,0.0099933,,,,6nM
6nM_88,10.0,2.512,,0.010529,7.0723,7.0777,5.3396,6nM
6nM_88,10.0,5.039,391.52,0.010033,14.088,14.318,5.3437,6nM
6nM_88,10.0,7.987,313.37,0.019608,30.24,29.597,15.689,6nM
6nM_88,10.0,10.515,153.0,0.019083,38.02,29.286,118.96,6nM
6nM_88,10.0,12.995,90.318,0.056351,64.444,40.532,255.11,6nM
6nM_88,10.0,15.522,160.52,0.058485,52.797,44.548,103.41,6nM
6nM_88,10.0,18.018,160.97,0.050241,46.268,41.801,53.116,6nM
6nM_88,10.0,20.53,44.979,0.053716,51.992,33.069,226.63,6nM
6nM_88,10.0,23.042,74.662,0.056546,41.169,27.062,167.35,6nM
6nM_88,10.0,25.569,149.0,0.065036,74.871,38.943,287.37,6nM
6nM_88,10.0,28.096,57.648,0.085996,57.181,35.511,216.44,6nM
6nM_88,10.0,30.608,202.99,0.085996,46.222,29.024,245.06,6nM
6nM_88,10.0,33.54,150.5,0.06036,56.55,40.268,159.35,6nM
6nM_88,10.0,36.068,36.325,0.062038,98.702,61.409,262.78,6nM
6nM_88,10.0,38.579,100.6,0.062066,97.104,63.696,207.61,6nM
6nM_88,10.0,41.091,73.883,0.0798,124.97,80.828,231.52,6nM
6nM_88,10.0,43.587,135.13,0.087555,124.74,64.921,365.12,6nM
6nM_88,10.0,46.13,218.7,0.096575,53.575,27.157,271.51,6nM
6nM_88,10.0,48.626,76.363,0.075847,85.723,46.112,344.38,6nM
6nM_88,10.0,51.168,102.04,0.075403,85.251,44.171,333.89,6nM
6nM_88,10.0,53.727,110.82,0.083535,47.98,19.881,371.65,6nM
6nM_88,10.0,56.27,130.29,0.070077,17.557,7.9539,230.11,6nM
6nM_93,11.0,0.0,,0.032039,2.9114,0.95641,273.09,6nM
6nM_93,11.0,2.449,,0.066315,,,,6nM
6nM_93,11.0,4.898,132.98,0.047859,12.909,12.549,5.2869,6nM
6nM_93,11.0,7.534,123.01,0.066587,50.429,41.687,235.4,6nM
6nM_93,11.0,9.796,212.76,0.067412,60.717,54.726,100.65,6nM
6nM_93,11.0,12.792,112.05,0.067219,44.773,41.365,49.042,6nM
6nM_93,11.0,15.256,113.89,0.086058,32.89,24.938,109.56,6nM
6nM_93,11.0,17.737,183.93,0.10488,76.592,64.489,128.13,6nM
6nM_99,11.0,0.0,,0.040093,1.551,1.1659,64.618,6nM
6nM_99,11.0,3.011,91.567,0.04349,3.1382,0.92562,5.0235,6nM
6nM_99,11.0,5.569,277.18,0.046328,25.703,21.931,101.58,6nM
6nM_99,11.0,8.191,201.4,0.039636,50.119,46.654,180.46,6nM
6nM_99,11.0,10.67,170.39,0.04464,58.336,55.221,162.38,6nM
6nM_99,11.0,13.571,108.83,0.050017,54.53,51.441,84.887,6nM
6nM_99,11.0,15.694,223.28,0.063259,46.8,42.315,88.786,6nM
6nM_99,11.0,18.961,136.41,0.058299,37.613,37.167,5.3278,6nM
6nM_99,11.0,20.764,170.0,0.10134,71.91,54.913,253.21,6nM
6nM_99,11.0,23.26,68.302,0.11353,94.69,79.068,154.63,6nM
6nM_99,11.0,25.802,90.769,0.099191,53.943,46.116,85.65,6nM
6nM_104,12.0,0.0,,0.024204,7.1976,7.153,5.329,6nM
6nM_104,12.0,2.23,172.16,0.02277,13.104,13.134,5.3522,6nM
6nM_104,12.0,5.226,133.14,0.024204,18.348,18.331,5.3314,6nM
6nM_104,12.0,7.644,128.27,0.031431,16.366,16.207,5.3286,6nM
6nM_104,12.0,10.124,124.56,0.032135,32.318,26.904,162.23,6nM
6nM_104,12.0,12.573,175.11,0.043624,27.953,27.019,5.2931,6nM
6nM_104,12.0,15.022,142.74,0.052938,32.59,32.476,5.3158,6nM
6nM_104,12.0,17.472,83.255,0.054193,39.067,33.242,86.62,6nM
6nM_104,12.0,19.921,93.886,0.064975,45.098,36.932,149.82,6nM
6nM_104,12.0,22.37,138.27,0.079055,68.732,60.388,178.61,6nM
6nM_104,12.0,25.53,127.24,0.071265,38.717,36.81,28.44,6nM
6nM_104,12.0,27.268,138.24,0.061795,31.796,19.606,247.45,6nM
6nM_104,12.0,30.217,161.97,0.061966,38.778,27.363,141.29,6nM
6nM_104,12.0,32.65,139.51,0.078095,93.233,74.647,247.2,6nM
6nM_106,12.0,0.0,,0.035431,3.2834,2.0955,93.14,6nM
6nM_106,12.0,2.387,218.06,0.035138,12.271,11.935,5.2703,6nM
6nM_106,12.0,4.851,230.45,0.03385,20.963,20.303,5.0775,6nM
6nM_106,12.0,8.382,130.8,0.035138,22.811,21.692,5.0414,6nM
6nM_106,12.0,10.733,147.1,0.056452,24.057,23.88,5.3289,6nM
6nM_106,12.0,13.182,170.1,0.075098,18.862,17.556,5.0572,6nM
6nM_106,12.0,15.584,104.96,0.07229,29.416,19.658,189.92,6nM
6nM_106,12.0,18.018,139.85,0.080087,68.284,54.336,180.18,6nM
6nM_106,12.0,20.451,157.28,0.091159,60.632,52.155,86.593,6nM
6nM_106,12.0,22.916,105.7,0.098768,107.7,89.089,195.53,6nM
6nM_108,12.0,0.0,,0.037425,8.9324,5.0321,153.71,6nM
6nM_108,12.0,2.511,135.33,0.042286,14.416,12.44,43.642,6nM
6nM_108,12.0,5.038,171.62,0.064041,22.505,18.263,66.428,6nM
6nM_108,12.0,7.55,180.7,0.067485,28.127,23.965,65.916,6nM
6nM_108,12.0,11.123,121.64,0.067378,33.511,27.41,103.72,6nM
6nM_108,12.0,13.65,109.0,0.075592,39.216,30.843,115.04,6nM
6nM_108,12.0,16.161,72.873,0.089797,60.036,47.555,180.49,6nM
6nM_108,12.0,18.704,93.372,0.096476,70.333,56.384,163.31,6nM
6nM_108,12.0,21.231,114.59,0.099811,79.643,64.016,221.37,6nM
6nM_121,13.0,0.0,,0.038405,,,,6nM
6nM_121,13.0,2.642,,0.04098,,,,6nM
6nM_121,13.0,5.101,,0.021885,7.9985,8.0425,5.2556,6nM
6nM_121,13.0,8.342,171.53,0.03932,21.276,16.073,95.074,6nM
6nM_121,13.0,10.14,173.29,0.033674,23.267,13.355,220.09,6nM
6nM_121,13.0,12.683,153.76,0.034803,14.653,11.3,71.811,6nM
6nM_121,13.0,15.725,138.47,0.05777,21.678,18.219,52.806,6nM
6nM_207,29.0,0.0,,0.15064,26.537,17.702,102.37,6nM
6nM_207,29.0,2.449,153.17,0.14117,49.708,45.895,23.97,6nM
6nM_207,29.0,4.899,84.352,0.154,75.501,59.139,125.0,6nM
6nM_207,29.0,7.348,179.75,0.15661,87.225,63.982,177.55,6nM
6nM_207,29.0,9.813,132.52,0.15222,116.18,95.294,166.87,6nM
6nM_207,29.0,12.426,95.201,0.15051,124.0,99.209,214.12,6nM
6nM_207,29.0,15.536,119.88,0.15752,154.41,126.93,205.5,6nM
6nM_207,29.0,17.691,109.49,0.17521,189.74,152.26,265.33,6nM
6nM_207,29.0,20.14,249.86,0.18613,242.63,209.03,178.16,6nM
6nM_207,29.0,22.589,59.108,0.19797,282.86,258.05,276.19,6nM
6nM_209,29.0,0.0,,0.18092,,,,6nM
6nM_209,29.0,2.449,,0.15511,58.851,27.394,268.09,6nM
6nM_209,29.0,4.914,96.593,0.14939,100.68,52.656,291.86,6nM
6nM_209,29.0,7.363,116.61,0.15237,142.82,79.489,277.6,6nM
6nM_209,29.0,9.812,75.872,0.16524,160.68,87.989,279.89,6nM
6nM_209,29.0,12.246,110.03,0.17685,181.99,119.4,192.78,6nM
6nM_209,29.0,15.225,102.28,0.17927,163.31,86.344,261.19,6nM
6nM_209,29.0,17.675,163.31,0.20264,251.39,173.03,178.5,6nM
6nM_211,29.0,0.0,,0.10422,17.703,8.791,575.54,6nM
6nM_211,29.0,2.434,,0.14207,,,,6nM
6nM_211,29.0,4.898,,0.10201,,,,6nM
6nM_211,29.0,7.348,62.712,0.10583,51.858,41.408,91.946,6nM
6nM_213,29.0,0.0,,0.082759,15.41,10.643,115.52,6nM
6nM_213,29.0,2.449,98.635,0.067097,27.476,18.512,192.16,6nM
6nM_213,29.0,4.898,130.13,0.09646,75.921,57.654,337.39,6nM
6nM_213,29.0,7.378,157.8,0.11035,90.814,71.78,159.57,6nM
6nM_213,29.0,9.843,91.679,0.14602,103.12,78.031,192.53,6nM
6nM_213,29.0,12.308,109.02,0.18408,148.9,112.17,276.52,6nM
6nM_213,29.0,15.21,90.549,0.21455,177.23,145.23,239.32,6nM
6nM_213,29.0,17.643,110.6,0.18597,197.56,163.18,302.65,6nM
6nM_216,30.0,0.0,,0.036042,,,,6nM
6nM_216,30.0,2.449,,0.03964,20.595,12.385,127.12,6nM
6nM_216,30.0,4.867,276.74,0.067811,60.773,37.856,154.75,6nM
6nM_216,30.0,7.316,156.95,0.11331,113.92,49.972,363.25,6nM
6nM_216,30.0,9.766,145.5,0.16743,148.03,79.698,252.93,6nM
6nM_216,30.0,12.746,88.585,0.18427,169.91,100.99,214.69,6nM
6nM_216,30.0,14.711,129.08,0.20547,203.48,114.11,243.59,6nM
6nM_216,30.0,17.144,121.38,0.24021,221.68,124.78,249.07,6nM
6nM_218,30.0,0.0,,0.053312,3.5578e-11,2.5559e-11,6.5823,6nM
6nM_218,30.0,2.449,155.27,0.018179,14.316,8.171,234.08,6nM
6nM_218,30.0,5.397,70.671,0.052978,28.281,18.058,646.9,6nM
6nM_218,30.0,7.815,73.815,0.06544,43.497,34.124,225.17,6nM
6nM_218,30.0,10.273,123.05,0.056677,54.24,43.222,154.8,6nM
6nM_218,30.0,12.729,134.33,0.075025,78.217,64.485,188.85,6nM
6nM_218,30.0,15.21,148.13,0.07786,93.646,76.588,228.89,6nM
6nM_218,30.0,17.659,94.086,0.1014,102.36,81.623,240.79,6nM
6nM_218,30.0,20.108,155.23,0.10357,136.44,104.81,307.15,6nM
6nM_218,30.0,22.542,94.429,0.15706,175.61,120.12,364.09,6nM
6nM_218,30.0,25.006,107.45,0.20396,196.66,147.21,358.09,6nM
6nM_220,31.0,0.0,,0.13555,14.03,8.4405,4.8712,6nM
6nM_220,31.0,2.995,68.959,0.13555,32.599,23.434,95.925,6nM
6nM_220,31.0,5.46,102.79,0.13788,81.9,59.899,459.14,6nM
6nM_220,31.0,7.878,123.14,0.16668,133.98,92.963,380.81,6nM
6nM_220,31.0,10.327,132.99,0.16787,140.42,105.81,379.4,6nM
6nM_220,31.0,13.406,116.42,0.16961,184.71,139.57,352.7,6nM
antiparallel_66,7.0,0.0,,0.03865,,,,antiparallel
antiparallel_66,7.0,2.465,,0.098177,,,,antiparallel
antiparallel_66,7.0,4.93,,0.093569,,,,antiparallel
antiparallel_66,7.0,7.379,,0.08127,30.742,11.636,315.84,antiparallel
antiparallel_66,7.0,9.844,172.37,0.076608,47.195,23.5,249.36,antiparallel
antiparallel_66,7.0,12.277,104.03,0.098177,60.028,29.888,311.07,antiparallel
antiparallel_70,7.0,0.0,,0.052291,9.5057,5.0183,181.16,antiparallel
antiparallel_70,7.0,6.053,122.23,0.00026575,16.24,10.794,189.48,antiparallel
antiparallel_70,7.0,8.549,170.45,0.045889,13.194,6.7838,153.93,antiparallel
antiparallel_70,7.0,10.998,196.58,0.046379,29.547,18.376,265.18,antiparallel
antiparallel_70,7.0,13.463,135.54,0.055923,41.192,25.408,346.13,antiparallel
antiparallel_70,7.0,15.897,141.17,0.083681,57.384,40.113,277.24,antiparallel
antiparallel_70,7.0,18.361,108.32,0.084483,46.355,31.027,242.42,antiparallel
antiparallel_70,7.0,21.551,130.98,0.097262,25.491,21.464,46.406,antiparallel
antiparallel_70,7.0,23.26,,0.1086,,,,antiparallel
antiparallel_75,8.0,0.0,,0.070545,21.129,13.698,304.43,antiparallel
antiparallel_75,8.0,2.465,123.82,0.070545,13.195,12.101,5.245,antiparallel
antiparallel_75,8.0,4.899,46.618,0.099635,10.588,2.7976,212.95,antiparallel
antiparallel_75,8.0,7.857,,0.10391,,,,antiparallel
antiparallel_75,8.0,9.797,197.0,0.14627,64.373,41.98,312.51,antiparallel
antiparallel_75,8.0,12.307,87.809,0.14515,34.533,21.325,151.8,antiparallel
antiparallel_75,8.0,14.742,75.382,0.14799,45.612,32.159,118.45,antiparallel
antiparallel_75,8.0,17.176,69.745,0.15549,34.755,20.938,1000.0,antiparallel
antiparallel_79,8.0,0.0,,0.0485,9.0877,8.9588,5.3722,antiparallel
antiparallel_79,8.0,3.118,68.493,0.0485,13.252,12.874,5.3005,antiparallel
antiparallel_79,8.0,6.068,114.11,0.071985,31.38,23.697,89.843,antiparallel
antiparallel_79,8.0,7.894,187.34,0.095811,35.836,28.036,64.637,antiparallel
antiparallel_79,8.0,10.343,117.68,0.12642,62.209,37.7,335.31,antiparallel
antiparallel_79,8.0,12.808,97.18,0.14455,44.558,28.167,159.41,antiparallel
antiparallel_79,8.0,15.226,87.292,0.15616,50.451,30.816,235.86,antiparallel
antiparallel_82,9.0,0.0,,0.092423,,,,antiparallel
antiparallel_82,9.0,2.449,,0.015622,21.565,15.202,84.536,antiparallel
antiparallel_82,9.0,4.883,186.13,0.094699,26.162,21.717,50.099,antiparallel
antiparallel_82,9.0,8.346,113.45,0.092922,19.69,13.575,81.899,antiparallel
antiparallel_82,9.0,10.811,176.9,0.089461,32.857,13.327,323.43,antiparallel
antiparallel_82,9.0,13.198,125.57,0.083954,44.248,18.383,301.71,antiparallel
antiparallel_82,9.0,15.647,127.99,0.09096,42.774,21.17,203.6,antiparallel
antiparallel_82,9.0,18.081,128.43,0.10103,40.609,30.825,76.823,antiparallel
antiparallel_82,9.0,20.53,52.498,0.096076,32.956,22.42,103.99,antiparallel
antiparallel_82,9.0,22.995,80.492,0.093164,33.667,19.025,154.62,antiparallel
antiparallel_82,9.0,25.413,113.83,0.087969,31.257,13.724,243.24,antiparallel
antiparallel_82,9.0,,,0.080658,,,,antiparallel
antiparallel_82,9.0,27.862,160.71,0.002842,27.807,12.644,271.93,antiparallel
antiparallel_82,9.0,33.993,128.66,0.070345,7.2643,2.9137,202.15,antiparallel
antiparallel_82,9.0,36.411,110.25,0.080138,20.669,7.5383,245.78,antiparallel
antiparallel_82,9.0,38.891,71.012,0.080346,22.358,5.3535,468.52,antiparallel
antiparallel_82,9.0,41.387,145.22,0.086806,58.86,22.392,417.4,antiparallel
antiparallel_82,9.0,43.821,79.314,0.093661,66.61,17.684,986.66,antiparallel
antiparallel_82,9.0,46.873,66.052,0.093861,61.515,17.188,848.53,antiparallel
antiparallel_82,9.0,48.688,159.33,0.095091,84.016,30.68,470.13,antiparallel
antiparallel_82,9.0,51.137,109.09,0.090286,71.918,28.151,370.4,antiparallel
antiparallel_82,9.0,53.602,114.21,0.092559,52.289,22.038,259.84,antiparallel
antiparallel_82,9.0,56.036,85.958,0.098805,51.424,22.431,269.68,antiparallel
antiparallel_82,9.0,59.015,109.25,0.1066,53.437,35.078,111.4,antiparallel
antiparallel_84,9.0,0.0,,0.018653,3.0208,2.7111,4.9939,antiparallel
