shrinking_speed_steady_state,velocity_decay_timescale,equilibrium_density,P0_end_fit,lengthscale_density_end_fit,accumulation_end_fit,accumulation_timescale
0.39,1.0,0.007444168734491316,-2.4527487633802766e-15,22.540741884235974,-4.1233241944607345e-06,3812756.81225494
0.3898473357077459,0.6437835078895964,0.007444168734491316,0.00038476968831358677,29.07485858957942,0.011376090767425403,1.1572360028694224
0.3896780297611157,0.6716708595431446,0.007444168734491316,0.0008114791774809199,29.087040887091298,0.024002179867228822,1.1920646628535523
0.3894892044606646,0.7031691180341685,0.007444168734491316,0.0012873801625420272,29.10063985312189,0.03809625762371514,1.2310721536601539
0.38927727812375545,0.7394257389024571,0.007444168734491316,0.0018214981167814163,29.115913867593424,0.05393010378365379,1.2750412487797307
0.3890377366504777,0.7812239283437816,0.007444168734491316,0.0024252026594736493,29.133059600692487,0.07184696362607679,1.324944928949843
0.3887648040448128,0.8298494863263557,0.007444168734491316,0.003113064665710067,29.15292966302267,0.09228688315872949,1.3820369905632224
0.38845098010466983,0.887120367318668,0.007444168734491316,0.0039039661871335717,29.17564140575962,0.11582291345221811,1.4479301676998948
0.38808633156091027,0.9553526210056658,0.007444168734491316,0.004822941422736153,29.202076190970914,0.14321604831682952,1.524774498747182
0.38765742681955623,1.0377771053321323,0.007444168734491316,0.005903832530755718,29.233230986131346,0.17549876918551438,1.6154792730932832
0.38714564571795396,1.1389344606130476,0.007444168734491316,0.00719355289105641,29.270493471835177,0.2141080581160528,1.7240896727610502
0.3865244072582803,1.2653147299911427,0.007444168734491316,0.008759069981873487,29.315854250379367,0.2611048582363104,1.856403806519076
0.38575440808537953,1.4265396229921252,0.007444168734491316,0.010699397931053319,29.372273937359637,0.31955382362185175,2.0210472505429116
0.38477498128550863,1.6373159916570126,0.007444168734491316,0.013167359531772392,29.444355679322584,0.39421869616098676,2.231440861423456
0.38348731137358477,1.9213219132007362,0.007444168734491316,0.016411852573197966,29.539666618443867,0.4929280602477186,2.509686605250561
0.3817188945906582,2.31927294654291,0.007444168734491316,0.020867328419858378,29.6715786825907,0.6295101444183878,2.8949552902800475
0.3791392553594499,2.9083130336969916,0.007444168734491316,0.027365946989853444,29.866143260659705,0.8308892138594726,3.4638882375323274
0.37502611815590653,3.8571249490838495,0.007444168734491316,0.03772597050033934,30.18173700548633,1.1573436657965839,4.389367741539394
0.36744536988073373,5.626861468393028,0.007444168734491316,0.05681415026383854,30.781322541654458,1.7768885473475835,6.158848341812967
0.348962324474939,10.094101309064564,0.007444168734491316,0.10331917523844716,32.348664604017856,3.3920874032254322,10.848141733800672
0.2573320265493281,33.888006923035384,0.007444168734491316,0.3327674555427979,43.24288029731329,14.641629295264435,42.82550646599374
0.38348731137358477,1.9213219132007362,0.007444168734491316,0.016411852573197966,29.539666618443867,0.4929280602477186,2.509686605250561
0.3831795774971943,1.990040410079787,0.007444168734491316,0.017187207479352963,29.56253662279938,0.5166104989233459,2.576464884044138
0.3828511806218803,2.0636566460700423,0.007444168734491316,0.018014611058265444,29.586981552254816,0.5419225686755192,2.6478503276983854
0.38249996929824714,2.1426667237942607,0.007444168734491316,0.01889948123839054,29.61316980348268,0.56903830325788,2.724329609077352
0.38212348299966176,2.227655402081581,0.007444168734491316,0.019848014046029625,29.64129457503792,0.5981574186361164,2.8064829553618353
0.3817188945906582,2.31927294654291,0.007444168734491316,0.020867328419858378,29.6715786825907,0.6295101444183878,2.8949552902800475
0.38128293950316455,2.4182851930438494,0.007444168734491316,0.021965644441139014,29.704280436802293,0.6633634849567006,2.990513605744775
0.38081182783874984,2.52557189736879,0.007444168734491316,0.023152504531321203,29.73970101540526,0.7000285717073574,3.094043667185056
0.3803011344366177,2.642159377201976,0.007444168734491316,0.02443905006907579,29.778193719971366,0.7398703795321627,3.2065868638286195
0.37974566017821737,2.7692624055998163,0.007444168734491316,0.02583837035622271,29.82017574041624,0.7833198151299264,3.3293790336966413
0.3791392553594499,2.9083130336969916,0.007444168734491316,0.027365946989853444,29.866143260659705,0.8308892138594726,3.4638882375323274
0.3784745924975181,3.0610218766818016,0.007444168734491316,0.029040225387200986,29.91669103888104,0.8831927828967908,3.611878585848095
0.3777428710620689,3.2294485793577477,0.007444168734491316,0.030883357370266207,29.97253794769093,0.9409724700040897,3.775483298042119
0.37693342717496714,3.4160998533484954,0.007444168734491316,0.032922183590551574,30.03456228995255,1.0051341162501228,3.9573165481598034
0.3760332186189837,3.6240506404634862,0.007444168734491316,0.03518952658376792,30.103845051797993,1.0767937695860443,4.160600845916781
0.37502611815590653,3.8571249490838495,0.007444168734491316,0.03772597050033934,30.18173700548633,1.1573436657965839,4.389367741539394
0.37389195437574574,4.1201496743649395,0.007444168734491316,0.040582269752422295,30.269943136620064,1.248541908813608,4.648731998999548
0.37260516094568363,4.4192603342467836,0.007444168734491316,0.0438227454625047,30.370649424965638,1.3526410521672396,4.945244713745976
0.3711328529576548,4.762442816168258,0.007444168734491316,0.047530119721455585,30.486704353046918,1.4725747870243027,5.287480632892201
0.3694320268725509,5.1602383953076005,0.007444168734491316,0.05181254898157029,30.62188733909149,1.612233326440175,5.6868461007273385
0.36744536988073373,5.626861468393028,0.007444168734491316,0.05681415026383854,30.781322541654458,1.7768885473475835,6.158848341812967
0.3650948289214671,6.181931843113468,0.007444168734491316,0.06273114619731475,30.97212900243858,1.9738581180470658,6.725095869002352
0.36227140538841507,6.853318713499565,0.007444168734491316,0.06983747652079018,31.204488009816462,2.2135976327245466,7.416617268320332
0.3588183759366694,7.681773483199652,0.007444168734491316,0.07852688278422533,31.493466426731786,2.511563218292104,8.27943470643825
0.35450251254166437,8.72926434775693,0.007444168734491316,0.08938504333852133,31.862299271645178,2.8915531647439243,9.384738129467001
0.348962324474939,10.094101309064564,0.007444168734491316,0.10331917523844716,32.348664604017856,3.3920874032254322,10.848141733800672
0.34160982763030384,11.940258934183824,0.007444168734491316,0.1218036726536968,33.01759760063769,4.079480068292045,12.868937560964428
0.33143355778547506,14.556156175120341,0.007444168734491316,0.1473716446351284,33.99049708480802,5.077070770816995,15.816192414532875
0.31658986989902627,18.470166362888875,0.007444168734491316,0.18463050704432815,35.516897100794715,6.637479580813583,20.431298523940676
0.2936417860429407,24.606425520537826,0.007444168734491316,0.24213050881467518,38.16395431858492,9.339802648976855,28.312413314542166
0.2573320265493281,33.888006923035384,0.007444168734491316,0.3327674555427979,43.24288029731329,14.641629295264435,42.82550646599374
0.39,1.0,0.007444168734491316,-2.4527487633802766e-15,22.540741884235974,-4.1233241944607345e-06,3812756.81225494
0.3896962325764969,0.6503429787887651,0.007444168734491316,0.00038176319834638535,29.08573052441143,0.01129134825736421,1.1575880058427455
0.38936028498224445,0.6781784352464504,0.007444168734491316,0.0008048060797478552,29.109931915207998,0.0238231906975653,1.1928203172174479
0.3889866618291618,0.7099131746572138,0.007444168734491316,0.001276205747962565,29.136895073857794,0.03781176412709137,1.2322894747533852
0.3885685411644794,0.7461174940508611,0.007444168734491316,0.0018047548783134927,29.167129220093436,0.05352662177855382,1.276792611565119
0.38809734865968026,0.7878515512252057,0.007444168734491316,0.0024015145901016364,29.201267039552054,0.07130819253546547,1.3273226512991696
0.3875621558719972,0.8363777197484723,0.007444168734491316,0.0030805986833754573,29.24016037426452,0.09159263458050813,1.3851477965617027
0.3869488143484363,0.8934089119020577,0.007444168734491316,0.0038602990202006547,29.28485013850205,0.11494816026344751,1.451920730327469
0.3862386741835064,0.961248675226244,0.007444168734491316,0.004764761131371979,29.336765108309226,0.14212891978700964,1.5298323102148457
0.38540664070894876,1.043054762623237,0.007444168734491316,0.005826524828646947,29.397827443917024,0.17415787163442098,1.6218519011430543
0.38441812846894924,1.1432622761331854,0.007444168734491316,0.007090518750508668,29.470707196946947,0.21245820902956372,1.732114898869546
0.3832241085617993,1.2682068593613778,0.007444168734491316,0.008620573560351947,29.559224979758206,0.25907017196328397,1.8665563699356464
0.38175269557812636,1.4272540440048713,0.007444168734491316,0.010510524268814785,29.669046166409963,0.31702571098328775,2.0340110255618598
0.37989408450748896,1.6347620973612698,0.007444168734491316,0.01290417273536662,29.808946452592238,0.391034054612172,2.2482568598127672
0.3774717843776533,1.9138073171207282,0.007444168734491316,0.016033613260518064,29.993281578897708,0.4888252141243012,2.5320098575650563
0.37418303490147115,2.3040471752494738,0.007444168734491316,0.02029916444423162,30.247255632302284,0.6240294837246205,2.925606452857009
0.36946165850117707,2.880327037708121,0.007444168734491316,0.02645507499541767,30.61952188141637,0.8231143126010871,3.508114712642066
0.3621136747291512,3.8049605894304945,0.007444168734491316,0.03610959455534376,31.21757214423904,1.1450519542889739,4.4581171665999975
0.3491255381371006,5.513092205949128,0.007444168734491316,0.053396093222516865,32.33412361295758,1.7525805576554356,6.278351064634762
0.3202435033750604,9.67999928236891,0.007444168734491316,0.09290251930600274,35.12876336008651,3.3065862645833444,11.072642186501053
0.2196468752504885,26.88045353185684,0.007444168734491316,0.24457975758572556,50.15032187589787,12.374958103930556,38.71035191655453
0.3774717843776533,1.9138073171207282,0.007444168734491316,0.016033613260518064,29.993281578897708,0.4888252141243012,2.5320098575650563
0.3768963722793987,1.9812568900101575,0.007444168734491316,0.016778566128173952,30.03740776002597,0.512278078834614,2.6001750245433963
0.3762837823445876,2.0534764781806825,0.007444168734491316,0.017572293391840556,30.084528641688944,0.5373405726692823,2.6730678009460336
0.37563028877436433,2.1309636054379832,0.007444168734491316,0.018419742806155468,30.13496115468672,0.5641840830150961,2.7511997910850723
0.3749316552126416,2.214272925819899,0.007444168734491316,0.019326547303964294,30.1890637299013,0.5930048463335548,2.8351523882159873
0.37418303490147115,2.3040471752494738,0.007444168734491316,0.02029916444423162,30.247255632302284,0.6240294837246205,2.925606452857009
