shrinking_speed_steady_state,velocity_decay_timescale,equilibrium_density,P0_end_fit,lengthscale_density_end_fit,accumulation_end_fit,accumulation_timescale
0.39,1.0,0.6917742246195338,1.0414953097544427e-13,6.155204691555835,1.0795593857729126e-05,5563819.449093143
0.3763003097279363,0.17740823662584418,0.6917742246195338,0.010773994460659075,4.115168959402958,0.0499417191557962,0.2167455969293122
0.3621672693880602,0.1846682656653994,0.6917742246195338,0.02188553466097387,4.256349595055985,0.10452319601667158,0.2283562465952782
0.3475802251718704,0.1926080200322516,0.6917742246195338,0.03335013141687119,4.413879859050451,0.16450727792222278,0.24146159105455192
0.332517250217782,0.20130964599665863,0.6917742246195338,0.045184105921722964,4.590768896248579,0.23084059424763834,0.2563513004285357
0.31695506568431975,0.21086617688535317,0.6917742246195338,0.057404588874628446,4.790809590539207,0.3047128926588716,0.27339489907883874
0.30086896530984714,0.22138727385876653,0.6917742246195338,0.07002949068092032,5.018850130029862,0.38764098433286287,0.2930745008101675
0.2842327499503262,0.23299560849780565,0.6917742246195338,0.08307742409602599,5.281186155929374,0.4815897637775194,0.31602652733632564
0.2670186834184753,0.2458343670740209,0.6917742246195338,0.09656754833896065,5.586140456789288,0.5891511383285098,0.3431174367874544
0.2491974896231733,0.260069011511527,0.6917742246195338,0.11051928180113708,5.944942910994118,0.7138153776586668,0.37555849159971433
0.23073842710848272,0.27588585779871316,0.6917742246195338,0.12495179020949031,6.373107120131023,0.8603953242295745,0.415098731393881
0.2116095081598828,0.29350350576632345,0.6917742246195338,0.13988307999640037,6.892659992406754,1.0357130449417782,0.46437868436300916
0.19177799242689827,0.31317690595186065,0.6917742246195338,0.15532837184743473,7.535900214701634,1.249756288390978,0.5275791920438347
0.1712114187083421,0.33519582843835233,0.6917742246195338,0.1712971019783387,8.352036025640249,1.5177188535601505,0.6116973890657647
0.14987974129357573,0.3598854967092973,0.6917742246195338,0.1877871625834826,9.41956329503636,1.863801011423404,0.729233024077446
0.12775987096322916,0.387567924130058,0.6917742246195338,0.20477322507981782,10.8708574911015,2.328748106243959,0.9041620606388827
0.10484583137720604,0.41843782154217185,0.6917742246195338,0.22218144404091952,12.944685162534945,2.985913035845177,1.1860760502885337
0.08117302553044009,0.4521676087520287,0.6917742246195338,0.23983052450995226,16.107094274045842,3.978101481696899,1.6852821364429018
0.05687952625901921,0.4867636854004456,0.6917742246195338,0.2572869547221129,21.344376539137915,5.606332040608794,2.660049992596066
0.03235265925190083,0.515777848306035,0.6917742246195338,0.27353579650551657,30.8122346508472,8.5249835137096,4.679480046027859
0.008412472929826621,0.5259641323354299,0.6917742246195338,0.286659888225425,48.38246187048407,13.905069316064434,8.382615779231562
0.14987974129357573,0.3598854967092973,0.6917742246195338,0.1877871625834826,9.41956329503636,1.863801011423404,0.729233024077446
0.14551935473732272,0.36517294790172666,0.6917742246195338,0.19114612663604705,9.67349301479166,1.945550341015514,0.7585431226040125
0.14112725922952302,0.37058322253577963,0.6917742246195338,0.19452470974828723,9.943879947426158,2.0323949898306934,0.7903486652910251
0.13670335210394752,0.3761177859068424,0.6917742246195338,0.19792246626803361,10.232324818855805,2.1248269273254405,0.8249652741152319
0.13224756512477306,0.3817789162385027,0.6917742246195338,0.2013388553691163,10.54063499248568,2.223401697115955,0.8627606263515978
0.12775987096322916,0.387567924130058,0.6917742246195338,0.20477322507981782,10.8708574911015,2.328748106243959,0.9041620606388827
0.12324029112420477,0.39348533268540925,0.6917742246195338,0.20822479317979023,11.225317989504777,2.4415804334500915,0.9496679038378619
0.11868890519227958,0.39953284544239054,0.6917742246195338,0.2116926245582863,11.606667497109958,2.5627121520740466,0.9998654792599614
0.1141058621275031,0.40570824282310397,0.6917742246195338,0.21517560402119953,12.01793787765145,2.693073548057512,1.0554316459435735
0.10949139381019807,0.4120111602757556,0.6917742246195338,0.21867240372550487,12.462608338184292,2.8337312634510123,1.117187839808144
0.10484583137720604,0.41843782154217185,0.6917742246195338,0.22218144404091952,12.944685162534945,2.985913035845177,1.1860760502885337
0.10016962504832229,0.4249835042711847,0.6917742246195338,0.2257008464517748,13.468797350006046,3.151036608821745,1.2632313078227704
0.09546336806487465,0.43164038561356605,0.6917742246195338,0.22922837680386715,14.040311611795472,3.330744088308099,1.349982998384361
0.09072782565066624,0.4383999530913641,0.6917742246195338,0.23276137681687584,14.665470574515503,3.526944386056953,1.4479213729518816
0.08596397079646353,0.4452481507600467,0.6917742246195338,0.23629668259681932,15.351557162089735,3.7418632669721505,1.5589364183983054
0.08117302553044009,0.4521676087520287,0.6917742246195338,0.23983052450995226,16.107094274045842,3.978101481696899,1.6852821364429018
0.07635651365315206,0.4591349418539617,0.6917742246195338,0.24335841200159938,16.942075927652997,4.238707384039281,1.8296267358522469
0.07151632045136978,0.4661207017793066,0.6917742246195338,0.24687499312397018,17.868244118358984,4.527257409641703,1.9951579889059712
0.06665476539786358,0.473087322264262,0.6917742246195338,0.25037389489077255,18.899403303694815,4.847951560966772,2.185649324071642
0.06177468508564984,0.47998770122140033,0.6917742246195338,0.25384754132621906,20.051774718598395,5.205719287393124,2.405546603741561
0.05687952625901921,0.4867636854004456,0.6917742246195338,0.2572869547221129,21.344376539137915,5.606332040608794,2.660049992596066
0.05197344539036605,0.4933440132968834,0.6917742246195338,0.2606815531842646,22.799401770731077,6.056516264192854,2.9550868286156704
